,,,,
1,reviewer_hash,project_hash,commit,project_url
123,004881756eb93e940176bc02b086156c0c81f62f,7bce08e1499843a37200e8a45d20510bf8f3e289,2b8ad21,https://github.com/rassel25/Parkinson-Disease-Detection
124,004881756eb93e940176bc02b086156c0c81f62f,7a4729b009f2d480d2cfd0f6a3ccf561d8187429,79b358a,https://github.com/ZehavaBatya/Billionaire-Boom
125,d20be13bc2dba1ee8df3937d1943fe76289dcf80,ffa1a2f13217ed2a9ba68068eb8b291b75ce6bd8,8ede78b,https://github.com/TWOCHE/pneumonia_DL
126,d20be13bc2dba1ee8df3937d1943fe76289dcf80,65bcb869e8e180a89c9e0b53154e8ae51fe6d2da,5a3900a,https://github.com/B1adeRaven/midterm_project.git
127,d20be13bc2dba1ee8df3937d1943fe76289dcf80,ce594cda0ffc59f13250475edf00fa85ac54e241,989e25d,https://github.com/Bcopeland64/ML-Zoomcamp-Capstone-Project
128,0fd3334a3c975249722439f82bd8649af31b9d65,4fa24a804001c376f26521f796f2192a18721270,bed0f05,https://github.com/athularr/MLZC_Midterm_Project.git
129,0fd3334a3c975249722439f82bd8649af31b9d65,0350f66890605460cac5b97b19172ca95f22b903,bf674c7,https://github.com/michaelfronda/ATXHousePrice
130,0fd3334a3c975249722439f82bd8649af31b9d65,91a058751e07c0775352f477984de9dcbd4d5090,fa17780,https://github.com/avinashvootkuri/Credit_Card_Approvals/tree/main
131,61b715abeb50064fbcb5a18645ccc637dd5b7f78,5a18b78a7aa330e51870ac6692c56b1102f9096c,7996ca7,https://github.com/abhinit21/ml-learning/tree/midterm-project
132,61b715abeb50064fbcb5a18645ccc637dd5b7f78,9a0e8aeb95144e0d7c8a46529954b670eb7c9ab2,14495c6,https://github.com/dzumii/MLzoomcamp/tree/main/MidtermProject
133,61b715abeb50064fbcb5a18645ccc637dd5b7f78,1dd2d9013b7d61d39e321468c484466786c5f881,d7e0a94,https://github.com/rbblmr/smoker-signals
134,d4165fd96d8fb6ec7bad3d4f54e3c288b1e85b16,f62c46ef77127440cd2a0f22b1db20a52e694f36,521cfbc,https://github.com/Arun-Pat/MLZoomCamp_AP/tree/521cfbc7be2e7736591892cb880e621229d055a8/MidTerm_Project
135,d4165fd96d8fb6ec7bad3d4f54e3c288b1e85b16,f7164bc82e78d6fd53b946a2d6b8b1979ae0bda8,b25cbb3,https://github.com/ahmedokka29/Binary-Prediction-of-Smoker-Status-using-Bio-Signals#midterm-project-binary-prediction-of-smoker-status-using-bio-signals
136,d4165fd96d8fb6ec7bad3d4f54e3c288b1e85b16,5f27064d27ca3eefebe9b6522a43c2a4ef7f7abd,eaea387,https://github.com/NotYetBenGan/base/tree/main/MLZoomCamp/MidtermProject
137,44eb14d953985bbdb7ef4f1541cd4fbb4dd9e382,774678aec551cc8dd1fbee0595bf39af48ea7322,34f7aa2,https://github.com/dawei7/ML_Project_RedWineQuality
138,44eb14d953985bbdb7ef4f1541cd4fbb4dd9e382,278213ecf9dee70f7cecd7e3b394bc192c026f70,3945eb2,https://github.com/sigord/coins_forecasting
139,44eb14d953985bbdb7ef4f1541cd4fbb4dd9e382,61fe8e7dd94903436c0fd8fd23ef88a788674b77,862223c,https://github.com/H-GRF/Mobile-Prices-Prediction/tree/main
140,3a811599afe1cda67779040e072b0b1c8642b572,4e32d998242134f70d0cc47d4212831ddca92150,b48fec3,https://github.com/eainthmone231/datatalk_mlzoomcamp_Project1
141,3a811599afe1cda67779040e072b0b1c8642b572,2195874612c1d74a9369b5c93c1ed1b69b8c9f81,5ca4697,https://github.com/tristusdelatristussie/week7
142,3a811599afe1cda67779040e072b0b1c8642b572,faf20546e40dc48bd55951465063274f44fb6fc1,0f7e84c,https://github.com/kerimbeka/machine-learning-zoomcamp/tree/master/homeworks/midterm-project
143,c365d9de160b411b581cf0a6fc8c2c1882e156bd,9b3f7e2b19dc63c70ebe97554b866a475ab70893,7a5999c,https://github.com/AudryBarimbane/mlzoomcamp_mid_term
144,c365d9de160b411b581cf0a6fc8c2c1882e156bd,5496b699a020a648b8bc08c54848ac8eae8ecd0d,5491d76,https://github.com/carise/ml-zoomcamp-midterm
145,c365d9de160b411b581cf0a6fc8c2c1882e156bd,469a9cdffcb46100afb9a9b06c470479ce68c0d7,54042b1,https://github.com/abduladjan/zoomcamp2023/tree/main/Midterm%20project
146,46022d2fd24b7e1754778b35297011e9c075d423,91a058751e07c0775352f477984de9dcbd4d5090,fa17780,https://github.com/avinashvootkuri/Credit_Card_Approvals/tree/main
147,46022d2fd24b7e1754778b35297011e9c075d423,92631dc357a68d0aab997f10ec04de79eabd246f,9d02ca8,https://github.com/Hokfu/Energy-Consumption-Model
148,46022d2fd24b7e1754778b35297011e9c075d423,add37fa02d4d1e91ae36afcc2d5cce70d564b2d2,772b17c,https://github.com/Nester4u/ML-zoomcamp-project-1/
149,1dd2d9013b7d61d39e321468c484466786c5f881,9c05eacc599865bcd046526ec13156e36fd32702,2821d84,https://github.com/difurka/mlbookcamp_learning/tree/main/midtern_project
